Unnamed: 0,id,member_id,loan_amount,funded_amount,funded_amount_inv,term,int_rate,instalment,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,open_accounts,total_accounts,out_prncp,out_prncp_inv,total_payment,total_payment_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,last_credit_pull_date,collections_12_mths_ex_med,policy_code,application_type,instalment_no_int,out_term,out_revenue
53081,355228,354554,7500,6650,0,36,11.28,218.6,C,C1,< 1 year,RENT,72000,Verified,2014-09-01,Charged Off,n,credit_card,16.86,0,2002-08-01,1,12,20,0.0,0.0,3255.04,0.0,2323.72,736.4,0.0,194.92,1.94,2015-11-01,218.6,2016-04-01,0,1,INDIVIDUAL,184.72222222222223,23.42046315789474,5119.7132463157905
53087,351653,354369,2400,2400,0,36,13.17,81.07,D,D2,2 years,MORTGAGE,18996,Verified,2014-07-01,Charged Off,n,other,24.51,0,2005-12-01,0,3,5,0.0,0.0,2176.74,0.0,1564.38,462.12,0.0,150.24,52.58,2016-08-01,81.07,2022-01-01,0,1,INDIVIDUAL,66.66666666666667,12.534299999999998,1016.1557009999998
53094,351421,354045,7500,7500,0,36,15.45,261.65,E,E5,3 years,MORTGAGE,55000,Not Verified,2014-07-01,Charged Off,n,credit_card,24.94,0,1994-04-01,8,16,24,0.0,0.0,1308.15,0.0,846.9,461.25,0.0,0.0,0.0,2014-12-01,261.65,2022-01-01,0,1,INDIVIDUAL,208.33333333333334,31.93488,8355.761352
53098,351288,353820,7000,7000,0,36,11.59,231.14,C,C2,4 years,RENT,64008,Verified,2014-07-01,Charged Off,n,car,10.63,0,1999-11-01,10,14,21,0.0,0.0,2326.4,0.0,1529.88,550.29,0.0,246.23,2.46,2015-04-01,231.14,2015-12-01,0,1,INDIVIDUAL,194.44444444444446,28.132045714285713,6502.441046399999
53101,351243,353753,7500,7500,0,36,13.24,253.58,D,D3,1 year,RENT,23196,Not Verified,2014-07-01,Charged Off,n,debt_consolidation,16.76,0,2000-10-01,0,6,14,0.0,0.0,4220.7,0.0,2834.92,1130.85,45.0,209.93,2.1,2015-11-01,1300.0,2016-04-01,0,1,INDIVIDUAL,208.33333333333334,22.392384,5678.26073472
53102,351230,353734,3000,3000,0,36,10.08,96.92,B,B3,< 1 year,RENT,36000,Not Verified,2014-07-01,Charged Off,n,educational,6.9,0,2002-01-01,0,12,15,0.0,0.0,678.37,0.0,514.82,163.55,0.0,0.0,0.0,2015-02-01,96.92,2022-01-01,0,1,INDIVIDUAL,83.33333333333333,29.82216,2890.3637472
53109,351090,353527,1500,1500,0,36,10.39,48.68,B,B4,1 year,RENT,35000,Verified,2014-07-01,Charged Off,n,debt_consolidation,13.17,0,1996-11-01,1,4,5,0.0,0.0,631.44,0.0,449.21,134.83,0.0,47.4,0.47,2015-07-01,48.68,2015-12-01,0,1,INDIVIDUAL,41.666666666666664,25.21896,1227.6589728
53110,353851,353519,7500,6075,174,36,11.91,201.52,C,C3,10+ years,RENT,48996,Not Verified,2014-08-01,Charged Off,n,debt_consolidation,14.33,1,1996-03-01,0,14,21,0.0,0.0,1813.6,52.21,1321.12,492.48,0.0,0.0,0.0,2015-05-01,201.52,2022-01-01,0,1,INDIVIDUAL,168.75,28.171140740740743,5677.048282074074
53112,351026,353441,5400,5400,0,36,14.82,186.72,E,E3,6 years,RENT,48000,Not Verified,2014-07-01,Charged Off,n,car,19.4,1,1995-10-01,3,8,21,0.0,0.0,4574.46,0.0,3329.26,1151.78,0.0,93.42,0.93,2016-07-01,186.72,2016-12-01,0,1,INDIVIDUAL,150.0,13.804933333333333,2577.6571519999998
53117,350617,352772,3500,3500,0,36,13.16,113.58,B,B4,4 years,RENT,70000,Not Verified,2014-06-01,Charged Off,n,major_purchase,12.86,0,1997-12-01,15,22,34,0.0,0.0,706.33,0.0,423.61,144.24,0.0,138.48,1.38,2014-12-01,113.58,2015-10-01,0,1,INDIVIDUAL,97.22222222222223,31.64286857142857,3593.9970123428566
53118,350554,352694,3000,3000,0,36,12.29,100.06,C,C5,< 1 year,RENT,42000,Not Verified,2014-07-01,Charged Off,n,major_purchase,1.71,0,2001-04-01,0,4,9,0.0,0.0,1569.19,0.0,1031.22,369.52,75.0,93.46,0.94,2015-09-01,100.06,2016-02-01,0,1,INDIVIDUAL,83.33333333333333,23.62536,2363.9535216
53131,350090,352029,15000,11200,0,36,11.28,368.17,C,C1,4 years,OWN,100000,Not Verified,2014-07-01,Charged Off,n,other,19.6,0,1978-02-01,1,15,37,0.0,0.0,6900.21,0.0,5129.61,1497.27,0.0,273.33,2.73,2016-02-01,368.17,2016-07-01,0,1,INDIVIDUAL,311.1111111111111,19.51196785714286,7183.721205964287
53133,350004,351916,7500,7500,0,36,13.16,249.0,C,C4,1 year,MORTGAGE,145000,Verified,2014-06-01,Charged Off,n,debt_consolidation,18.16,0,1990-02-01,8,27,53,0.0,0.0,1245.0,0.0,888.49,356.51,0.0,0.0,0.0,2014-11-01,249.0,2022-01-01,0,1,INDIVIDUAL,208.33333333333334,31.735248,7902.076752
53137,349789,351611,5000,5000,0,36,13.16,166.77,C,C5,10+ years,MORTGAGE,42000,Verified,2014-06-01,Charged Off,n,car,21.66,0,2000-06-01,1,9,16,0.0,0.0,3897.2,0.0,2691.91,809.84,0.0,395.45,118.0,2016-03-01,166.77,2016-09-01,0,1,INDIVIDUAL,138.88888888888889,16.618248,2771.42521896
53151,349504,351174,3500,3500,0,36,17.03,124.84,F,F5,10+ years,MORTGAGE,70000,Not Verified,2014-06-01,Charged Off,n,other,25.51,0,1994-03-01,8,13,34,0.0,0.0,778.16,0.0,263.33,294.18,74.99,145.66,1.45,2015-04-01,127.03,2015-08-01,0,1,INDIVIDUAL,97.22222222222223,33.291462857142854,4156.106223085714
53155,349458,351107,4800,4800,0,36,12.29,160.1,C,C5,10+ years,RENT,55000,Not Verified,2014-06-01,Charged Off,n,other,14.64,1,1996-11-01,6,7,32,0.0,0.0,1561.0,0.0,1040.29,490.71,30.0,0.0,0.0,2015-06-01,120.2,2022-01-01,0,1,INDIVIDUAL,133.33333333333334,28.197824999999998,4514.4717825
53160,349233,350794,7500,7500,0,36,14.5,258.16,E,E2,10+ years,OWN,58000,Not Verified,2014-06-01,Charged Off,n,credit_card,16.04,0,1998-10-01,1,5,13,0.0,0.0,6796.54,0.0,5888.93,862.61,45.0,0.0,0.0,2015-07-01,258.16,2022-01-01,0,1,INDIVIDUAL,208.33333333333334,7.733135999999998,1996.3863897599997
53162,349160,350691,4000,4000,0,36,13.55,135.84,D,D4,1 year,RENT,52000,Not Verified,2014-06-01,Charged Off,n,debt_consolidation,10.99,0,1989-04-01,3,11,28,0.0,0.0,443.45,0.0,182.36,89.3,0.0,171.79,1.72,2014-08-01,135.84,2022-01-01,0,1,INDIVIDUAL,111.11111111111111,34.35876,4667.2939584
53163,349143,350674,3500,3500,0,36,13.87,119.41,D,D5,2 years,RENT,78000,Not Verified,2014-06-01,Charged Off,n,car,8.86,1,2000-06-01,8,7,10,0.0,0.0,2895.61,0.0,2207.62,657.99,30.0,0.0,0.0,2016-06-01,119.41,2022-01-01,0,1,INDIVIDUAL,97.22222222222223,13.29305142857143,1587.3232710857144
53165,349135,350666,6000,6000,0,36,13.55,203.76,D,D4,10+ years,RENT,96996,Verified,2014-06-01,Charged Off,n,debt_consolidation,12.15,0,1999-07-01,3,6,14,0.0,0.0,1753.11,0.0,876.28,616.16,30.0,230.67,2.31,2015-05-01,300.0,2021-10-01,0,1,INDIVIDUAL,166.66666666666666,30.742320000000003,6264.055123200001
53167,349067,350564,7500,12000,0,36,13.24,253.58,D,D3,6 years,RENT,129996,Not Verified,2014-06-01,Charged Off,n,debt_consolidation,16.78,0,1996-09-01,3,12,27,0.0,0.0,6213.5,0.0,4664.59,1421.09,0.0,127.82,1.28,2016-06-01,253.58,2016-11-01,0,1,INDIVIDUAL,333.3333333333333,22.006230000000002,5580.339803400001
53182,348387,349461,7500,7500,0,36,12.29,250.15,C,C5,5 years,MORTGAGE,105000,Not Verified,2014-06-01,Charged Off,n,educational,21.34,0,1996-10-01,7,14,31,0.0,0.0,1750.91,0.0,1251.19,499.72,0.0,0.0,0.0,2015-01-01,250.15,2022-01-01,0,1,INDIVIDUAL,208.33333333333334,29.994287999999997,7503.0711432
53184,348319,349359,1025,1025,0,36,11.34,33.73,C,C2,6 years,RENT,12000,Not Verified,2014-05-01,Charged Off,n,other,20.4,0,2005-08-01,3,4,10,0.0,0.0,826.63,0.0,644.14,165.14,0.0,17.35,0.18,2016-06-01,33.73,2016-11-01,0,1,INDIVIDUAL,28.47222222222222,13.376546341463415,451.19090809756096
53194,348064,348953,5050,5050,0,36,12.29,168.44,C,C5,5 years,MORTGAGE,62000,Not Verified,2014-05-01,Charged Off,n,medical,8.25,0,2003-02-01,0,10,10,0.0,0.0,1531.19,0.0,967.75,379.53,0.0,183.91,1.85,2015-01-01,168.44,2015-10-01,0,1,INDIVIDUAL,140.27777777777777,29.101188118811883,4901.8041267326735
53199,347978,348799,2500,2500,0,36,13.24,84.53,D,D3,1 year,RENT,21000,Not Verified,2014-05-01,Charged Off,n,debt_consolidation,3.94,0,2006-05-01,1,8,12,0.0,0.0,1109.15,0.0,725.97,288.04,14.99,80.15,0.81,2015-05-01,84.53,2015-10-01,0,1,INDIVIDUAL,69.44444444444444,25.546032,2159.40608496
53201,347918,348699,7500,5875,0,36,9.76,188.91,B,B2,< 1 year,MORTGAGE,40000,Verified,2014-05-01,Charged Off,n,home_improvement,17.43,0,1995-11-01,4,5,21,0.0,0.0,2833.2,0.0,2241.42,591.78,0.0,0.0,0.0,2015-08-01,188.91,2022-01-01,0,1,INDIVIDUAL,163.19444444444446,22.26534127659574,4206.145620561701
53207,347527,348115,5000,4150,0,36,10.39,134.67,B,B4,6 years,MORTGAGE,77000,Not Verified,2014-05-01,Charged Off,n,other,5.91,0,1989-06-01,1,10,36,0.0,0.0,2962.3,0.0,2381.25,581.05,0.0,0.0,0.0,2016-03-01,134.67,2022-01-01,0,1,INDIVIDUAL,115.27777777777777,15.343373493975905,2066.292108433735
53221,347228,347695,6400,6400,0,36,11.34,210.56,C,C2,8 years,RENT,42000,Not Verified,2014-05-01,Charged Off,n,other,5.6,0,2005-01-01,6,7,15,0.0,0.0,491.79,0.0,150.08,60.48,0.0,281.23,2.81,2014-06-01,210.56,2022-01-01,0,1,INDIVIDUAL,177.77777777777777,35.1558,7402.405248
53222,347186,347626,2000,2000,0,36,13.16,68.85,E,E2,3 years,MORTGAGE,68000,Verified,2014-05-01,Charged Off,n,medical,24.16,0,1993-08-01,1,6,18,0.0,0.0,357.26,0.0,180.32,95.03,0.0,81.91,0.81,2014-09-01,206.55,2015-09-01,0,1,INDIVIDUAL,55.55555555555556,32.75424,2255.129424
53232,346656,346847,7500,5850,300,36,10.08,188.99,B,B3,4 years,MORTGAGE,80000,Not Verified,2014-05-01,Charged Off,n,other,17.61,0,1997-09-01,2,8,36,0.0,0.0,6046.72,310.08,5109.13,937.59,0.0,0.0,0.0,2017-01-01,188.99,2022-01-01,0,1,INDIVIDUAL,162.5,4.5592,861.643208
53254,339569,339542,9850,2300,100,36,14.82,79.53,E,E3,6 years,MORTGAGE,75000,Not Verified,2014-04-01,Charged Off,n,other,16.05,0,1999-12-01,1,4,10,0.0,0.0,556.36,24.08,371.18,185.18,0.0,0.0,0.0,2014-12-01,79.53,2022-01-01,0,1,INDIVIDUAL,63.888888888888886,30.19022608695652,2401.0286806956524
53258,339477,338848,10000,2250,250,36,8.0,70.51,A,A3,4 years,MORTGAGE,65000,Not Verified,2014-04-01,Charged Off,n,other,12.55,0,1991-01-01,0,10,33,0.0,0.0,1972.32,218.4,1700.9,271.42,0.0,0.0,0.0,2016-08-01,70.51,2022-01-01,0,1,INDIVIDUAL,62.5,8.785599999999999,619.4726559999999
53263,338352,337819,7675,7675,275,36,15.13,266.55,E,E4,9 years,MORTGAGE,140000,Verified,2014-04-01,Charged Off,n,other,18.08,0,2000-09-01,0,13,22,0.0,0.0,5262.01,187.0,3615.14,1447.01,15.0,184.86,1.89,2015-11-01,548.1,2016-04-01,0,1,INDIVIDUAL,213.19444444444446,19.042991530944626,5075.9093925732905
53266,335060,335042,8000,3625,1525,36,11.34,119.27,C,C2,10+ years,MORTGAGE,48000,Not Verified,2014-04-01,Charged Off,n,debt_consolidation,13.0,0,1993-02-01,3,8,16,0.0,0.0,796.32,334.99,433.14,163.16,0.0,200.02,70.02,2014-09-01,119.27,2022-01-01,0,1,INDIVIDUAL,100.69444444444444,31.69847172413793,3780.676722537931
53267,333929,333908,5000,5000,2074,36,17.34,179.12,G,G1,< 1 year,RENT,35000,Not Verified,2014-04-01,Charged Off,n,debt_consolidation,26.78,1,1996-09-01,5,5,27,0.0,0.0,6964.48,2888.98,3498.78,1471.89,44.98,1948.83,682.11,2016-11-01,241.38,2022-01-01,0,1,INDIVIDUAL,138.88888888888889,10.808784,1936.06939008
53268,333783,333749,6400,3075,1675,36,11.66,101.64,C,C3,< 1 year,MORTGAGE,100000,Not Verified,2014-04-01,Charged Off,n,credit_card,20.53,0,1988-11-01,0,11,28,0.0,0.0,1016.1,553.5,749.6,266.5,0.0,0.0,0.0,2015-02-01,101.64,2022-01-01,0,1,INDIVIDUAL,85.41666666666667,27.22419512195122,2767.067192195122
53272,332728,332666,9525,3700,1875,36,11.66,122.3,C,C3,1 year,MORTGAGE,60417,Not Verified,2014-04-01,Charged Off,n,credit_card,19.58,0,1993-02-01,0,8,31,0.0,0.0,2811.75,1425.08,2212.54,599.21,0.0,0.0,0.0,2016-03-01,122.3,2022-01-01,0,1,INDIVIDUAL,102.77777777777777,14.472583783783785,1769.9969967567567
53281,330773,330728,10000,5000,1525,36,10.71,163.01,B,B5,< 1 year,MORTGAGE,200000,Not Verified,2014-04-01,Charged Off,n,other,12.48,0,1988-03-01,1,20,30,0.0,0.0,2118.87,646.23,1623.98,494.89,0.0,0.0,0.0,2015-05-01,163.01,2022-01-01,0,1,INDIVIDUAL,138.88888888888889,24.307344,3962.34014544
53289,327886,327881,5600,5600,1975,36,14.82,193.64,E,E3,2 years,RENT,73000,Not Verified,2014-04-01,Charged Off,n,other,20.6,0,1999-02-01,2,7,28,0.0,0.0,2715.76,957.02,1742.44,799.79,0.0,173.53,1.8,2015-06-01,27.59,2015-11-01,0,1,INDIVIDUAL,155.55555555555554,24.7986,4802.0009039999995
53290,327046,327034,10000,12000,1299,36,11.03,147.39,C,C1,4 years,MORTGAGE,80000,Not Verified,2014-04-01,Charged Off,n,credit_card,11.03,0,1979-02-01,0,8,14,0.0,0.0,1767.96,510.48,1338.12,429.84,0.0,0.0,0.0,2015-04-01,147.39,2022-01-01,0,1,INDIVIDUAL,333.3333333333333,31.985640000000004,4714.3634796
53295,325121,325111,15000,11000,3000,36,18.29,399.28,G,G4,< 1 year,MORTGAGE,110000,Verified,2014-04-01,Charged Off,n,credit_card,11.09,0,2002-06-01,1,7,7,0.0,0.0,5184.14,2070.38,3298.3,1885.84,0.0,0.0,0.0,2015-05-01,399.28,2022-01-01,0,1,INDIVIDUAL,305.55555555555554,25.205563636363635,10064.077448727272
53299,324626,323609,10000,5500,2975,36,10.39,178.48,B,B4,< 1 year,MORTGAGE,34000,Not Verified,2014-04-01,Charged Off,n,home_improvement,18.46,0,1992-09-01,0,12,41,0.0,0.0,3002.46,1623.81,2234.48,620.08,0.0,147.9,1.5,2015-08-01,178.48,2016-02-01,0,1,INDIVIDUAL,152.77777777777777,21.374312727272727,3814.887335563636
53314,320278,320272,7000,12000,5000,36,9.45,224.07,B,B1,2 years,OWN,100000,Not Verified,2014-04-01,Charged Off,n,medical,7.6,0,1995-10-01,8,11,33,0.0,0.0,1120.05,800.0,857.9,262.15,0.0,0.0,0.0,2014-09-01,224.07,2022-01-01,0,1,INDIVIDUAL,333.3333333333333,33.426300000000005,7489.831041000001
53318,318949,318914,600,600,475,36,17.66,21.59,G,G2,1 year,OTHER,23826,Not Verified,2014-04-01,Charged Off,n,other,26.89,0,2006-04-01,2,4,5,0.0,0.0,445.44,352.15,292.19,136.61,0.0,16.64,0.19,2015-12-01,21.59,2016-05-01,0,1,INDIVIDUAL,16.666666666666668,18.4686,398.73707399999995
53319,318725,318695,10000,12000,1700,36,10.71,163.01,B,B5,1 year,RENT,50000,Not Verified,2014-04-01,Charged Off,n,other,9.58,0,1994-03-01,1,3,8,0.0,0.0,5850.89,1986.01,3295.39,775.07,14.98,1765.45,618.05,2016-05-01,163.01,2022-01-01,0,1,INDIVIDUAL,333.3333333333333,26.113830000000004,4256.8154283
53324,317205,317178,5400,12000,3400,36,13.55,183.39,D,D4,7 years,MORTGAGE,31600,Verified,2014-04-01,Charged Off,n,other,3.11,0,1992-02-01,5,5,25,0.0,0.0,2674.0,1680.25,1905.62,768.38,0.0,0.0,0.0,2016-05-01,357.32,2022-01-01,0,1,INDIVIDUAL,333.3333333333333,30.283140000000003,5553.6250446
53325,316948,316931,16000,2475,1875,36,13.24,83.68,D,D3,< 1 year,RENT,50000,Verified,2014-04-01,Charged Off,n,debt_consolidation,17.77,0,1994-12-01,3,17,36,0.0,0.0,833.9,631.2,590.5,243.4,0.0,0.0,0.0,2015-02-01,83.68,2022-01-01,0,1,INDIVIDUAL,68.75,27.41090909090909,2293.7448727272727
53328,316139,316136,13925,13925,13225,36,17.97,503.22,G,G3,< 1 year,MORTGAGE,66000,Not Verified,2014-04-01,Charged Off,n,credit_card,24.71,0,1989-06-01,7,13,31,0.0,0.0,11078.9,10521.67,6799.31,3245.29,0.0,1034.3,189.08,2015-12-01,503.22,2016-05-01,0,1,INDIVIDUAL,386.80555555555554,18.42189156193896,9270.264271798924
53339,314633,314618,5600,5600,5000,36,9.45,179.26,B,B1,5 years,MORTGAGE,130000,Not Verified,2014-03-01,Charged Off,n,car,3.06,0,1995-09-01,8,9,42,0.0,0.0,4301.28,3840.48,3554.51,746.77,0.0,0.0,0.0,2016-04-01,179.26,2022-01-01,0,1,INDIVIDUAL,155.55555555555554,13.14957857142857,2357.1934547142855
53344,313228,313143,4500,4500,4000,36,9.76,144.7,B,B2,< 1 year,RENT,54300,Not Verified,2014-03-01,Charged Off,n,debt_consolidation,4.24,0,2004-02-01,0,3,3,0.0,0.0,5198.0731,4619.76,3108.95,644.93,0.0,1444.1931,512.49,2016-06-01,144.7,2022-01-01,0,1,INDIVIDUAL,125.0,11.128400000000001,1610.27948
53353,312303,312278,5250,5250,4450,36,12.92,176.7,D,D2,5 years,RENT,20000,Verified,2014-04-01,Charged Off,n,debt_consolidation,13.38,0,2005-10-01,1,2,2,0.0,0.0,2798.84,2372.38,1943.49,704.91,0.0,150.44,1.59,2015-07-01,176.7,2015-12-01,0,1,INDIVIDUAL,145.83333333333334,22.673211428571427,4006.356459428571
53355,313139,312198,25000,4575,0,36,13.55,155.37,D,D4,1 year,MORTGAGE,64000,Not Verified,2014-04-01,Charged Off,n,major_purchase,13.5,0,1987-07-01,2,13,31,0.0,0.0,2174.76,0.0,1563.18,611.58,0.0,0.0,0.0,2015-07-01,155.37,2022-01-01,0,1,INDIVIDUAL,127.08333333333333,23.699567213114754,3682.2017579016397
53364,310969,310957,3300,3300,2825,36,11.97,109.56,C,C4,3 years,RENT,18000,Not Verified,2014-03-01,Charged Off,n,credit_card,17.4,0,2005-01-01,3,9,16,0.0,0.0,438.24,375.16,311.19,127.05,0.0,0.0,0.0,2014-08-01,109.56,2022-01-01,0,1,INDIVIDUAL,91.66666666666667,32.605199999999996,3572.2257119999995
53365,310282,310270,12000,12000,7699,36,13.55,407.52,D,D4,5 years,RENT,40000,Not Verified,2014-03-01,Charged Off,n,house,3.9,0,1999-04-01,10,7,12,0.0,0.0,5723.47,3668.87,3159.16,1312.45,0.0,1251.86,227.4,2015-03-01,407.52,2015-11-01,0,1,INDIVIDUAL,333.3333333333333,26.522520000000004,10808.457350400002
53371,309299,309276,10000,10000,2599,36,14.18,342.66,E,E1,2 years,MORTGAGE,91000,Not Verified,2014-04-01,Charged Off,n,credit_card,12.99,2,1999-11-01,0,11,25,0.0,0.0,7927.65,2055.31,5473.79,2250.67,0.0,203.19,2.27,2016-08-01,521.84,2020-03-01,0,1,INDIVIDUAL,277.77777777777777,16.294356,5583.42402696
53372,309242,309239,18000,10400,6250,36,13.16,339.06,B,B5,6 years,RENT,52610,Not Verified,2014-04-01,Charged Off,n,debt_consolidation,15.6,0,1997-12-01,0,6,19,0.0,0.0,5049.85,3032.36,3649.93,1090.75,0.0,309.17,3.23,2015-06-01,339.06,2022-01-01,0,1,INDIVIDUAL,288.8888888888889,23.36562692307692,7922.349464538461
53381,309059,306632,25000,7850,3799,36,13.24,265.41,D,D3,10+ years,MORTGAGE,200000,Not Verified,2014-04-01,Charged Off,n,other,15.62,0,1995-05-01,3,12,47,0.0,0.0,2753.44,1330.81,1877.01,861.52,14.9,0.0,0.0,2015-07-01,103.4,2022-01-01,0,1,INDIVIDUAL,218.05555555555554,27.392056050955414,7270.1255964840775
53387,305411,305085,7200,7200,6250,36,14.5,247.84,E,E2,1 year,RENT,31389,Not Verified,2014-03-01,Charged Off,n,credit_card,17.78,2,1998-04-01,1,13,32,0.0,0.0,4516.79,3920.26,3003.8,1512.99,0.0,0.0,0.0,2016-03-01,100.03,2022-01-01,0,1,INDIVIDUAL,200.0,20.980999999999998,5199.9310399999995
53390,304325,304322,10000,10000,7524,36,13.16,338.1,D,D3,4 years,RENT,66000,Not Verified,2014-04-01,Charged Off,n,major_purchase,9.13,1,2000-07-01,4,8,9,0.0,0.0,10743.0,8078.76,8735.57,1983.43,0.0,24.0,8.22,2016-10-01,338.1,2022-01-01,0,1,INDIVIDUAL,277.77777777777777,4.551948000000001,1539.0136188000006
53391,303752,303735,9000,9000,3125,36,11.34,296.1,C,C2,2 years,RENT,18500,Not Verified,2014-03-01,Charged Off,n,credit_card,11.68,0,1996-08-01,1,9,33,0.0,0.0,2695.03,934.64,1744.02,623.02,0.0,327.99,3.39,2014-12-01,296.1,2015-10-01,0,1,INDIVIDUAL,250.0,29.023919999999997,8593.982711999999
53394,303520,303510,11200,11200,750,36,11.66,370.19,C,C3,3 years,RENT,80000,Not Verified,2014-03-01,Charged Off,n,debt_consolidation,17.78,0,2002-10-01,0,9,19,0.0,0.0,10378.62,690.88,8351.1,2009.01,18.51,0.0,0.0,2016-08-01,1099.14,2022-01-01,0,1,INDIVIDUAL,311.1111111111111,9.15717857142857,3389.895935357142
53398,302378,302314,13200,13200,8700,36,13.24,446.29,D,D3,10+ years,MORTGAGE,75000,Verified,2014-03-01,Charged Off,n,credit_card,21.06,0,1994-02-01,1,8,29,0.0,0.0,4460.96,2936.51,3152.96,1299.64,0.0,8.36,4.02,2015-02-01,446.29,2022-01-01,0,1,INDIVIDUAL,366.6666666666667,27.401018181818184,12228.800404363637
53400,304387,300929,4400,4400,3575,36,13.24,148.77,D,D3,3 years,RENT,37200,Not Verified,2014-03-01,Charged Off,n,major_purchase,18.04,0,1997-07-01,6,7,14,0.0,0.0,2671.56,2169.9,1978.92,692.64,0.0,0.0,0.0,2015-10-01,148.77,2022-01-01,0,1,INDIVIDUAL,122.22222222222223,19.808836363636363,2946.960585818182
53403,300383,300380,8000,8000,4474,36,13.16,263.2,C,C2,4 years,RENT,45000,Verified,2014-03-01,Charged Off,n,debt_consolidation,8.75,1,2001-05-01,1,2,12,0.0,0.0,5691.44,3180.68,4329.88,1190.6,0.0,170.96,2.16,2016-01-01,263.2,2016-07-01,0,1,INDIVIDUAL,222.22222222222223,16.515539999999998,4346.890127999999
53407,300218,300205,20000,8000,2349,36,12.29,266.83,C,C5,5 years,MORTGAGE,96000,Verified,2014-04-01,Charged Off,n,credit_card,5.36,1,1997-02-01,3,10,29,0.0,0.0,9668.36,2839.17,6427.42,1562.44,74.99,1603.51,561.2,2016-10-01,266.89,2022-01-01,0,1,INDIVIDUAL,222.22222222222223,7.07661,1888.2518463
53415,299790,299787,10000,10000,4025,36,9.76,321.55,B,B2,10+ years,MORTGAGE,36252,Not Verified,2014-04-01,Charged Off,n,debt_consolidation,8.11,0,1996-11-01,2,16,33,0.0,0.0,4172.66,1677.76,3012.76,842.84,0.0,317.06,3.27,2015-04-01,321.55,2015-12-01,0,1,INDIVIDUAL,277.77777777777777,25.154063999999998,8088.289279199999
53419,298607,298599,1125,1125,1125,36,13.24,38.04,D,D3,3 years,RENT,37200,Not Verified,2014-03-01,Charged Off,n,debt_consolidation,16.81,0,1997-07-01,6,7,14,0.0,0.0,681.3,681.3,504.68,176.62,0.0,0.0,0.0,2015-10-01,38.04,2022-01-01,0,1,INDIVIDUAL,31.25,19.85024,755.1031296
53421,298280,298277,12000,12000,7949,36,9.76,385.86,B,B2,1 year,MORTGAGE,94800,Not Verified,2014-03-01,Charged Off,n,other,8.65,1,1995-06-01,3,15,43,0.0,0.0,7715.97,5107.13,6222.02,1481.38,0.0,12.57,4.81,2015-12-01,385.86,2022-01-01,0,1,INDIVIDUAL,333.3333333333333,17.33394,6688.474088399999
53425,296645,296642,13000,13000,10099,36,14.18,445.45,E,E1,2 years,RENT,36000,Not Verified,2014-04-01,Charged Off,n,debt_consolidation,18.93,0,2004-09-01,5,10,14,0.0,0.0,3572.97,2774.91,2249.92,1278.58,44.47,0.0,0.0,2015-01-01,460.35,2022-01-01,0,1,INDIVIDUAL,361.1111111111111,29.76945230769231,13260.802530461538
53426,296617,296613,10475,10475,10200,36,17.34,375.24,G,G1,1 year,MORTGAGE,60000,Not Verified,2014-03-01,Charged Off,n,other,29.3,0,1986-07-01,6,13,41,0.0,0.0,6040.02,5881.32,3975.99,2012.8,37.46,13.78,4.58,2015-08-01,769.24,2022-01-01,0,1,INDIVIDUAL,290.97222222222223,22.335499761336514,8381.172930443914
53429,296068,296051,8000,8000,6825,36,13.16,251.88,A,A4,10+ years,MORTGAGE,41050,Not Verified,2014-03-01,Charged Off,n,educational,17.6,0,1989-01-01,0,14,28,0.0,0.0,3021.66,2576.31,2439.42,571.38,0.0,10.86,3.71,2015-04-01,251.88,2015-02-01,0,1,INDIVIDUAL,222.22222222222223,25.02261,6302.6950068
53433,295407,295383,7500,7500,5625,36,14.5,258.16,E,E2,10+ years,MORTGAGE,48000,Not Verified,2014-03-01,Charged Off,n,other,19.63,0,1996-03-01,6,14,35,0.0,0.0,3337.89,2503.0,2148.56,947.92,0.0,241.41,2.57,2015-04-01,258.16,2015-11-01,0,1,INDIVIDUAL,208.33333333333334,25.686912,6631.333201920001
53456,290803,290796,3000,3000,2199,36,11.34,98.7,C,C2,< 1 year,RENT,37440,Not Verified,2014-03-01,Charged Off,n,car,7.72,0,2003-08-01,1,3,14,0.0,0.0,2797.58,2050.94,2241.13,520.23,0.0,36.22,0.52,2016-08-01,98.7,2016-12-01,0,1,INDIVIDUAL,83.33333333333333,9.10644,898.805628
53461,289873,289870,16400,16400,5775,36,11.03,537.15,C,C1,2 years,RENT,49920,Not Verified,2014-03-01,Charged Off,n,debt_consolidation,4.42,0,2003-02-01,0,8,10,0.0,0.0,17605.28,6186.8,15089.79,2515.49,0.0,0.0,0.0,2016-03-01,5809.23,2022-01-01,0,1,INDIVIDUAL,455.55555555555554,2.876070731707315,1544.8813935365843
53466,288651,288643,3000,3000,1224,36,10.51,97.53,B,B2,8 years,MORTGAGE,40000,Not Verified,2014-11-01,Charged Off,n,debt_consolidation,16.08,0,1999-05-01,2,23,31,0.0,0.0,1753.74,715.32,1381.27,372.47,0.0,0.0,0.0,2016-06-01,97.53,2022-01-01,0,1,INDIVIDUAL,83.33333333333333,19.424760000000003,1894.4968428000002
